freq,word,exfreq,LL,sig
12, '...',939.0,0.11691116820443126,Not significant
8, 'how',592.0,0.1845675615522393,Not significant
2, 'and',244.0,0.2621994048356824,Not significant
2, 'ultimate',82.0,0.8704711426676326,Not significant
3, 'your',139.0,0.9478189049649712,Not significant
8, 'to',1063.0,1.6865067209206996,Not significant
1, 'one',16.0,1.7058563117209635,Not significant
1, 'proof',8.0,2.849516168168987,Not significant
2, 'the',547.0,4.002676262480036,0.05
5, 'in',129.0,4.9919017058761295,0.05
3, 'bitcoins',48.0,5.11756893516288,0.05
2, 'blockchain',16.0,5.699032336337974,0.05
1, 'guaranteed',1.0,6.1951002920650025,0.05
3, 'day',33.0,6.940040030179837,0.01
2, 'month',11.0,6.979728588606261,0.01
2, 'life',8.0,8.065162311307619,0.01
2, 'basics',8.0,8.065162311307619,0.01
1, 'screenshot',0.0,8.944716888727815,0.01
2, 'cryp',2.0,12.390200584130005,0.001
12, 'of',282.0,13.543186486302101,0.001
2, 'x180',1.0,14.09332089326372,0.001
3, 'double',7.0,14.777669504124354,0.001
4, '★★★',17.0,15.719059892206424,0.0001
4, 'earn',15.0,16.566629152266472,0.0001
2, 'cryptos★100',0.0,17.88943377745563,0.0001
2, 'legal★',0.0,17.88943377745563,0.0001
2, 'investing',0.0,17.88943377745563,0.0001
2, 'forex',0.0,17.88943377745563,0.0001
2, 'guarante',0.0,17.88943377745563,0.0001
2, 'cryptos/forex',0.0,17.88943377745563,0.0001
2, '★altcoin',0.0,17.88943377745563,0.0001
4, 'limited',2.0,28.18664178652744,0.0001
4, 'offer',2.0,28.18664178652744,0.0001
5, 'million',4.0,32.450164567195124,0.0001
6, 'currency',10.0,32.72799896708114,0.0001
6, 'trade',8.0,34.73065140536943,0.0001
6, 'cryptocurrency',4.0,40.299956494489635,0.0001
6, 'altcoins',4.0,40.299956494489635,0.0001
6, 'crypto',2.0,44.7168832696199,0.0001
23, 'make',252.0,53.35835440801975,0.0001
6, 'signals',0.0,53.66830133236689,0.0001
16, 'money',93.0,54.32438441052837,0.0001
10, 'alt-coins',0.0,89.44716888727814,0.0001
10, 'ton',0.0,89.44716888727814,0.0001
17, 'legal',7.0,123.24640391539597,0.0001
28, 'trading',3.0,230.80890888485072,0.0001
