freq,word,exfreq,LL,sig
6, 'to',1065.0,1.6673898825634277,Not significant
1, 'hack',59.0,1.7224377001365934,Not significant
1, 'anonymous',46.0,2.133540803618935,Not significant
1, 'or',44.0,2.2088613776849724,Not significant
6, 'the',543.0,6.4275178497170415,0.05
1, 'spoofer',2.0,7.71591914405823,0.01
7, 'how',593.0,8.163109904581805,0.01
1, 'intercept',0.0,11.522394938666169,0.001
6, 'of',288.0,12.371543609068556,0.001
2, 'phone',3.0,16.33358702998118,0.0001
2, 'call',0.0,23.044789877332338,0.0001
6, 'get',94.0,24.333498244440122,0.0001
6, 'an',26.0,38.41332525776043,0.0001
6, 'id',11.0,47.129276249771635,0.0001
6, 'number',9.0,49.00076108994354,0.0001
6, 'unknown',0.0,69.13436963199703,0.0001
6, 'caller',0.0,69.13436963199703,0.0001
