freq,word,exfreq,LL,sig
1, 'do-it-yourself',2.0,3.9966287833916807,0.05
2, 'simple',13.0,4.232341943405879,0.05
2, 'tool',11.0,4.7654777513894615,0.05
1, 'printing',1.0,5.000775251597296,0.05
1, 'dictionary',1.0,5.000775251597296,0.05
1, 'firearms',1.0,5.000775251597296,0.05
2, 'super',7.0,6.223765461253779,0.05
2, 'pay',6.0,6.718764911067144,0.01
4, 'book',34.0,6.790272898705516,0.01
1, 'cia',0.0,7.731014154513597,0.01
1, 'combat',0.0,7.731014154513597,0.01
1, 'street',0.0,7.731014154513597,0.01
1, 'silencers',0.0,7.731014154513597,0.01
1, 'handgun',0.0,7.731014154513597,0.01
1, 'liberator',0.0,7.731014154513597,0.01
1, 'lighter',0.0,7.731014154513597,0.01
1, 'pac',0.0,7.731014154513597,0.01
1, 'sabotage',0.0,7.731014154513597,0.01
1, 'tactics',0.0,7.731014154513597,0.01
1, 'submachine',0.0,7.731014154513597,0.01
1, 'gas',0.0,7.731014154513597,0.01
2, 'black',4.0,7.993257566783361,0.01
2, '3d',4.0,7.993257566783361,0.01
4, 'advanced',27.0,8.225840714902194,0.01
2, 'anarchy',3.0,8.85896109690507,0.01
2, 'william',2.0,10.001550503194592,0.01
2, 'man',2.0,10.001550503194592,0.01
3, 'home',9.0,10.078147366600717,0.01
2, 'approach',1.0,11.685293118581797,0.001
2, 'pouder',1.0,11.685293118581797,0.001
2, 'diy',1.0,11.685293118581797,0.001
2, 'next',1.0,11.685293118581797,0.001
2, 'rpg',1.0,11.685293118581797,0.001
2, 'version',1.0,11.685293118581797,0.001
2, 'anarchists',1.0,11.685293118581797,0.001
6, 'updated',43.0,11.773061523532883,0.001
4, 'modern',9.0,15.256918978976831,0.0001
2, 'undetectable',0.0,15.462028309027193,0.0001
2, 'ugly',0.0,15.462028309027193,0.0001
2, 'cow',0.0,15.462028309027193,0.0001
2, 'thrower',0.0,15.462028309027193,0.0001
2, 'cocktail',0.0,15.462028309027193,0.0001
2, 'thermite',0.0,15.462028309027193,0.0001
2, 'grenade',0.0,15.462028309027193,0.0001
2, 'care',0.0,15.462028309027193,0.0001
2, 'weapon',0.0,15.462028309027193,0.0001
2, 'c-4',0.0,15.462028309027193,0.0001
2, 'anti-tank',0.0,15.462028309027193,0.0001
2, 'ammunition',0.0,15.462028309027193,0.0001
2, 'ammo',0.0,15.462028309027193,0.0001
2, '4.14',0.0,15.462028309027193,0.0001
2, 'flame',0.0,15.462028309027193,0.0001
2, 'sister',0.0,15.462028309027193,0.0001
2, 'claymore',0.0,15.462028309027193,0.0001
2, 'shoulder',0.0,15.462028309027193,0.0001
2, 'incendiaries',0.0,15.462028309027193,0.0001
2, 'hand',0.0,15.462028309027193,0.0001
2, 'launchers',0.0,15.462028309027193,0.0001
2, 'down-to-earth',0.0,15.462028309027193,0.0001
2, 'fired',0.0,15.462028309027193,0.0001
2, 'grenades',0.0,15.462028309027193,0.0001
2, 'field-manufactured',0.0,15.462028309027193,0.0001
2, 'mines',0.0,15.462028309027193,0.0001
2, 'home-made',0.0,15.462028309027193,0.0001
2, 'molotov',0.0,15.462028309027193,0.0001
2, 'home-built',0.0,15.462028309027193,0.0001
2, 'poor',0.0,15.462028309027193,0.0001
2, 'shotgun',0.0,15.462028309027193,0.0001
2, 'powell',0.0,15.462028309027193,0.0001
2, 'prod',0.0,15.462028309027193,0.0001
2, 'shocker',0.0,15.462028309027193,0.0001
2, 'propellants',0.0,15.462028309027193,0.0001
2, 'rdx',0.0,15.462028309027193,0.0001
2, 'explosive',0.0,15.462028309027193,0.0001
2, 'recipe',0.0,15.462028309027193,0.0001
2, 'dynamite',0.0,15.462028309027193,0.0001
2, 'semtex',0.0,15.462028309027193,0.0001
17, 'and',246.0,15.84464463143718,0.0001
5, '...',951.0,16.422745280592565,0.0001
3, 'bombs',1.0,18.7367111259138,0.0001
5, 'survival',7.0,22.650881124035728,0.0001
3, 'fertilizer',0.0,23.193042463540788,0.0001
3, 'kitchen',0.0,23.193042463540788,0.0001
3, 'workshop',0.0,23.193042463540788,0.0001
3, 'munitions',0.0,23.193042463540788,0.0001
4, 'iv',1.0,25.962382201995986,0.0001
12," ""'s""",62.0,29.798648198505198,0.0001
4, 'caching',0.0,30.924056618054387,0.0001
4, 'c4',0.0,30.924056618054387,0.0001
25, 'make',275.0,32.81996434310073,0.0001
7, 'improvised',4.0,39.86589933305845,0.0001
6, 'coockbook',0.0,46.386084927081576,0.0001
8, 'accessories',0.0,61.84811323610877,0.0001
14, 'cookbook',18.0,65.13638564531966,0.0001
11, 'guns',3.0,70.61996966196557,0.0001
10, 'weapons',0.0,77.31014154513596,0.0001
12, 'gunsmithing',0.0,92.77216985416315,0.0001
13, 'gun',1.0,93.34061189277294,0.0001
14, 'homemade',2.0,96.26225264163133,0.0001
16, 'anarchist',5.0,100.85525142046518,0.0001
15, 'explosives',0.0,115.96521231770394,0.0001
