freq,word,exfreq,LL,sig
2, 'accounts',37.0,8.85740760614674,0.01
1, '50k',0.0,12.235744826543636,0.001
2, 'million',7.0,14.967656033639123,0.001
4, 'list',103.0,15.25648237412393,0.0001
2, 'gmail',5.0,16.117771101171982,0.0001
4, 'web',32.0,23.968224810457432,0.0001
2, '5.000.000',0.0,24.47148965308727,0.0001
2, 'mail.ru',0.0,24.47148965308727,0.0001
3, 'email',4.0,27.164165564446947,0.0001
4, 'deep',8.0,33.70192836834433,0.0001
3, 'addresses',0.0,36.707234479630905,0.0001
4, 'links',2.0,41.313631561948114,0.0001
4, 'onion',1.0,43.94336620844832,0.0001
4, 'awesome',0.0,48.94297930617454,0.0001
4, 'uncen',0.0,48.94297930617454,0.0001
