freq,word
0,and
0,how
0,make
0,of
0,the
0,to
1,00
1,100
1,121
1,159
1,163
1,3rd
1,4th
1,74
1,82
1,8th
1,_gb_patent_0299342
1,acetone
1,advanced
1,aliphadic_acid_anhydrides_
1,almost
1,art
1,ayahuasca
1,bag
1,bake
1,barncat
1,basics
1,beers
1,boil
1,bonus
1,book
1,bootleg
1,breeders
1,brewers
1,bud
1,buds
1,can
1,cann
1,catalog
1,chemi
1,chemicals
1,civilizations
1,clash
1,closet
1,cocai
1,commons
1,contemporary
1,cook
1,crack
1,culture
1,definitive
1,delicious
1,do
1,down
1,dr
1,dummies
1,dw012
1,dw013
1,dw014
1,earn
1,easiest
1,easily
1,edit
1,ephedrine
1,etc
1,everything
1,extraction
1,first
1,free
1,freebase
1,gigapack
1,gold
1,green
1,greg
1,grower
1,growers
1,handbook
1,hash
1,her
1,horticulture
1,hu
1,impregnate
1,in
1,instant
1,lee
1,less
1,levamisole
1,ma
1,manufacturer
1,manufacturing
1,md
1,med
1,method
1,money
1,moonshine
1,most
1,mushro
1,new
1,oil
1,on
1,one
1,outdoor
1,over
1,oz
1,paperboar
1,po
1,pote
1,practically
1,precursor
1,producer
1,producers
1,producing
1,professor
1,purify
1,ref
1,reference
1,remaking
1,remove
1,self
1,shake
1,sierraromeo
1,simple
1,so
1,sources
1,spirits
1,steroids
1,syntesis
1,synthes
1,synthese
1,sythesis
1,technique
1,textbook
1,third
1,time
1,tryptamine
1,tutorial
1,very
1,vouched
1,washes
1,way
1,whole
1,wines
1,written
1,you
2,all
2,any
2,beginner
2,cheap
2,chemist
2,clandestine
2,clean
2,cultivator
2,ecstasy
2,elite
2,extract
2,fast
2,full
2,gui
2,homemade
2,hydroponics
2,ii
2,impurties
2,instructional
2,introduction
2,introductory
2,it
2,magic
2,mda
2,megapack
2,open
2,otto
2,overview
2,paperboard
2,pics
2,pictures
2,pleasures
2,pot
2,processing
2,production
2,recipes
2,science
2,shipping
2,snow
2,soma
2,style
2,survival
2,total
2,ultimate
2,wash
2,yourself
3,alcohol
3,an
3,banned
3,books
3,collection
3,cooking
3,cultivation
3,ebooks
3,edition
3,genetics
3,guides
3,indoor
3,laboratory
3,manu
3,now
3,own
3,paper
3,psilocybin
3,psychedelic
3,syntheses
3,weed
3,your
4,bible
4,cookbooks
4,ebook
4,fester
4,ghb
4,manual
4,methamphetamine
4,mushroom
4,mushrooms
4,or
4,practical
4,speed
4,tutorials
4,uncle
5,beginners
5,easy
5,from
5,manufacture
5,pack
6,by
6,dmt
6,organic
6,photos
7,big
7,great
7,heroin
7,making
7,narcotics
8,at
8,chemistry
8,cookbook
8,home
8,secrets
8,step
9,drugs
10,cannabis
10,meth
11,complete
11,drug
11,for
12,with
13,amphetamine
13,grow
14,growing
15,cocaine
15,lsd
18,mdma
18,synthesis
21,marijuana
30,guide
