freq,word,exfreq,LL,sig
4,anything,11,7,0.01
5,items,18,7,0.01
4,sale,12,7,0.01
5,basic,20,7,0.01
1,list,130,7,0.01
3,unlimited,5,8,0.01
17,on,147,8,0.01
7,any,35,8,0.01
2,flight,1,8,0.01
2,further,1,8,0.01
2,pound,1,8,0.01
2,ps4,1,8,0.01
2,vouchers,1,8,0.01
2,december,1,8,0.01
2,cs,1,8,0.01
2,even,1,8,0.01
2,fly,1,8,0.01
8,no,39,9,0.01
3,gb,4,9,0.01
14,from,103,9,0.01
4,pay,8,9,0.01
4,warning,9,9,0.01
4,want,9,9,0.01
1,cc,174,10,0.01
4,per,7,10,0.01
6,only,19,10,0.01
3,origin,2,11,0.001
3,call,2,11,0.001
4,website,6,11,0.001
2,fishing,0,12,0.001
2,mastergenius,0,12,0.001
2,godzilla,0,12,0.001
2,lokmann,0,12,0.001
2,invest10,0,12,0.001
2,phisher,0,12,0.001
2,logitech,0,12,0.001
2,refu,0,12,0.001
2,frauding,0,12,0.001
2,refunding,0,12,0.001
2,selfie,0,12,0.001
2,superdeal,0,12,0.001
2,unversity,0,12,0.001
2,eat,0,12,0.001
2,detailed,0,12,0.001
2,with,239,12,0.001
2,deepwebcarding,0,12,0.001
2,attempt,0,12,0.001
2,asos,0,12,0.001
2,air,0,12,0.001
2,1ring,0,12,0.001
2,pizzas,0,12,0.001
2,foodstamps,0,12,0.001
3,refunds,1,13,0.001
3,barrybusiness,1,13,0.001
3,investment,1,13,0.001
8,2017,25,14,0.001
14,ultimate,72,15,0.001
3,carding,319,15,0.001
7,check,15,16,0.0001
7,more,15,16,0.0001
11,easy,39,17,0.0001
3,steam,0,18,0.0001
3,scammed,0,18,0.0001
3,domino,0,18,0.0001
3,college,0,18,0.0001
5,stuff,4,18,0.0001
3,offers,0,18,0.0001
3,webcam,0,18,0.0001
3,loan,0,18,0.0001
5,tax,3,19,0.0001
11,package,32,20,0.0001
4,dating,0,24,0.0001
4,dominos,0,24,0.0001
4,pizza,0,24,0.0001
4,xbox,0,24,0.0001
6,steal,2,27,0.0001
9,localbitcoins,10,29,0.0001
7,scammer,0,42,0.0001
27,get,99,42,0.0001
9,biggest,2,44,0.0001
10,scamming,0,60,0.0001
27,amazon,36,81,0.0001
15,phishing,1,83,0.0001
19,refund,2,102,0.0001
42,free,82,103,0.0001
39,scam,3,214,0.0001
60,fraud,14,292,0.0001
