freq,word,exfreq,LL,sig
1,german,2,7,0.01
1,x180,1,8,0.01
1,ton,1,8,0.01
1,cryp,1,8,0.01
2,000,19,9,0.01
2,double,15,10,0.01
1,screenshot,0,11,0.001
1,guarante,0,11,0.001
1,cryptos100,0,11,0.001
1,alt,0,11,0.001
2,offer,7,12,0.001
2,limited,6,13,0.001
3,day,28,13,0.001
3,currency,14,17,0.0001
2,altcoin,0,22,0.0001
4,earn,13,25,0.0001
3,crypto,2,26,0.0001
3,altcoins,1,28,0.0001
3,signals,0,33,0.0001
4,trade,4,33,0.0001
3,cryptos,0,33,0.0001
4,million,1,39,0.0001
4,forex,0,44,0.0001
7,legal,11,53,0.0001
13,trading,0,144,0.0001
