freq,word,exfreq,LL,sig
1,spoofing,1,7,0.01
1,authentication,1,7,0.01
1,knows,1,7,0.01
2,id,18,8,0.01
4,get,121,8,0.01
3,anonymous,57,8,0.01
1,buner,0,10,0.01
1,workaround,0,10,0.01
1,authorization,0,10,0.01
1,intercept,0,10,0.01
1,imeis,0,10,0.01
1,cell,0,10,0.01
1,confusion,0,10,0.01
1,swapping,0,10,0.01
1,storing,0,10,0.01
1,sms,0,10,0.01
1,contracts,0,10,0.01
1,sensitive,0,10,0.01
1,landline,0,10,0.01
1,enemys,0,10,0.01
1,anoyone,0,10,0.01
1,ghost,0,10,0.01
2,verification,5,12,0.001
2,call,3,14,0.001
2,block,2,15,0.001
2,spoofer,1,17,0.0001
2,unknown,1,17,0.0001
2,factor,0,21,0.0001
2,caller,0,21,0.0001
2,sims,0,21,0.0001
4,number,12,24,0.0001
4,sim,1,37,0.0001
5,phones,5,39,0.0001
11,burner,4,99,0.0001
15,phone,10,125,0.0001
