freq,word,exfreq,LL,sig
4,seller,5,7,0.01
12,need,39,7,0.01
3,available,2,7,0.01
3,thread,2,7,0.01
3,longer,2,7,0.01
3,needs,2,7,0.01
6,earn,11,7,0.01
9,making,24,7,0.01
4,icq,4,8,0.01
4,next,4,8,0.01
4,friendly,4,8,0.01
4,could,4,8,0.01
6,here,10,8,0.01
5,will,7,8,0.01
7,have,14,8,0.01
2,probably,0,9,0.01
2,navigate,0,9,0.01
2,otr,0,9,0.01
2,applebee,0,9,0.01
5,month,6,9,0.01
2,agora,0,9,0.01
2,riseup,0,9,0.01
2,mostreviewedguide,0,9,0.01
2,machines,0,9,0.01
2,perpetual,0,9,0.01
2,moneymachine,0,9,0.01
2,porn,0,9,0.01
2,mods,0,9,0.01
2,reviews,0,9,0.01
2,mas,0,9,0.01
2,randomize,0,9,0.01
2,madness,0,9,0.01
6,we,9,9,0.01
2,script,0,9,0.01
2,3g,0,9,0.01
2,weight,0,9,0.01
2,cancel,0,9,0.01
3,ok,1,9,0.01
2,forgotten,0,9,0.01
3,ninja,1,9,0.01
2,arts,0,9,0.01
2,delet,0,9,0.01
2,hydra,0,9,0.01
2,threatened,0,9,0.01
2,doge,0,9,0.01
2,doubler,0,9,0.01
3,helix,1,9,0.01
3,half,1,9,0.01
2,dpr,0,9,0.01
2,token,0,9,0.01
2,topic,0,9,0.01
2,vending,0,9,0.01
3,followers,1,9,0.01
3,financial,1,9,0.01
2,traveller,0,9,0.01
2,trolls,0,9,0.01
2,emperor,0,9,0.01
23,you,94,9,0.01
2,crisp,0,9,0.01
2,creme,0,9,0.01
2,kfc,0,9,0.01
2,confused,0,9,0.01
2,serious,0,9,0.01
2,lose,0,9,0.01
2,beans,0,9,0.01
2,greens,0,9,0.01
4,again,3,9,0.01
4,abraxas,3,9,0.01
3,wicca,1,9,0.01
2,vip,0,9,0.01
2,fappening,0,9,0.01
2,squirt,0,9,0.01
3,wanted,1,9,0.01
2,cameras,0,9,0.01
2,wears,0,9,0.01
3,tip,1,9,0.01
2,villain,0,9,0.01
2,strange,0,9,0.01
2,likes,0,9,0.01
2,celebrity,0,9,0.01
2,coffee,0,9,0.01
2,feds,0,9,0.01
4,paypal,134,10,0.01
13,setup,37,10,0.01
8,noob,14,10,0.01
7,review,10,11,0.001
4,jabber,2,11,0.001
11,anyone,24,11,0.001
4,sold,2,11,0.001
4,sex,2,11,0.001
4,pin,2,11,0.001
4,fucked,2,11,0.001
1,drugs,82,11,0.001
5,total,3,12,0.001
1,tutorial,87,12,0.001
3,list,128,12,0.001
19,money,59,13,0.001
8,just,11,13,0.001
3,sorry,0,13,0.001
3,stupid,0,13,0.001
3,weekly,0,13,0.001
3,together,0,13,0.001
7,some,8,13,0.001
3,starting,0,13,0.001
3,socialbomber,0,13,0.001
4,listing,1,13,0.001
3,girl,0,13,0.001
3,rules,0,13,0.001
3,exercise,0,13,0.001
3,danger,0,13,0.001
3,cs6,0,13,0.001
3,cctv,0,13,0.001
3,fund,0,13,0.001
4,closed,1,13,0.001
17,what,45,14,0.001
8,safety,10,14,0.001
7,am,7,14,0.001
13,me,28,14,0.001
16,safe,39,15,0.001
2,book,132,16,0.0001
8,newbie,8,16,0.0001
8,sale,8,16,0.0001
18,can,43,17,0.0001
5,fe,1,17,0.0001
6,starbucks,2,18,0.0001
4,worried,0,18,0.0001
6,marketplace,2,18,0.0001
6,forum,2,18,0.0001
7,evolution,3,20,0.0001
22,my,55,20,0.0001
11,le,13,20,0.0001
10,recipes,9,21,0.0001
11,advice,12,21,0.0001
5,feedback,0,22,0.0001
7,mcdonalds,1,26,0.0001
7,admin,1,26,0.0001
34,is,96,26,0.0001
15,vendor,18,27,0.0001
13,secret,12,27,0.0001
6,fitness,0,27,0.0001
31,security,75,29,0.0001
21,question,33,31,0.0001
7,invite,0,32,0.0001
17,please,17,34,0.0001
31,help,65,35,0.0001
11,300,1,43,0.0001
17,delete,5,55,0.0001
33,this,14,96,0.0001
