freq,word,exfreq,LL,sig
1,clash,2,6,0.01
1,securing,2,6,0.01
1,ride,0,10,0.01
1,gems,0,10,0.01
1,device,0,10,0.01
1,truly,0,10,0.01
1,clans,0,10,0.01
2,unlimited,8,11,0.001
2,exp,0,20,0.0001
2,hacking-android,0,20,0.0001
11,of,338,21,0.0001
4,penetration,7,27,0.0001
5,android,21,27,0.0001
4,hacks,5,29,0.0001
4,attack,2,34,0.0001
4,te,1,36,0.0001
5,ios,7,36,0.0001
4,secuirty,0,41,0.0001
4,smartphone,0,41,0.0001
10,bank,74,44,0.0001
10,mobile,30,60,0.0001
8,exploit,9,60,0.0001
10,america,1,98,0.0001
10,bussines,0,104,0.0001
