freq,word,exfreq,LL,sig
4,anonymously,13,7,0.01
10,money,68,8,0.01
3,users,5,8,0.01
3,dirty,5,8,0.01
2,exchange,1,8,0.01
2,doesn,1,8,0.01
3,price,4,9,0.01
3,withdraw,4,9,0.01
3,little,4,9,0.01
3,abraxas,4,9,0.01
3,coins,4,9,0.01
3,deposit,3,10,0.01
4,coinbase,6,11,0.001
7,digital,25,11,0.001
2,doublebtc,0,12,0.001
2,millionaire,0,12,0.001
2,cryptology,0,12,0.001
7,day,24,12,0.001
2,cryptocurrencies,0,12,0.001
2,prices,0,12,0.001
2,blockchai,0,12,0.001
2,moving,0,12,0.001
2,bitcointhief,0,12,0.001
2,accept,0,12,0.001
2,8x,0,12,0.001
2,ªà¹,0,12,0.001
3,depositing,1,14,0.001
10,buy,43,14,0.001
3,beyond,1,14,0.001
3,multiply,1,14,0.001
3,mine,1,14,0.001
3,monthly,1,14,0.001
3,computers,1,14,0.001
4,ethereum,3,15,0.001
4,vol,3,15,0.001
6,double,11,15,0.001
3,monero,0,18,0.0001
3,darkcoin,0,18,0.0001
7,buying,13,18,0.0001
3,localbitcoin,0,18,0.0001
3,xmr,0,18,0.0001
3,ï½,0,18,0.0001
4,cryptocurrency,1,19,0.0001
4,wallets,0,24,0.0001
4,today,0,24,0.0001
9,localbitcoins,10,30,0.0001
10,mastering,8,37,0.0001
7,mining,1,37,0.0001
32,btc,138,45,0.0001
14,blockchain,4,67,0.0001
16,wallet,5,76,0.0001
38,bitcoins,24,153,0.0001
112,bitcoin,69,457,0.0001
