freq,word,exfreq,LL,sig
2,date,2,7,0.01
3,police,8,7,0.01
4,as,17,7,0.01
8,complete,60,8,0.01
3,almost,7,8,0.01
3,buyer,6,8,0.01
4,world,14,8,0.01
3,reference,6,8,0.01
3,alcohol,5,9,0.01
3,may,5,9,0.01
2,trusted,1,9,0.01
2,prescription,1,9,0.01
2,friend,1,9,0.01
3,mushroom,4,10,0.01
3,ordering,4,10,0.01
6,handbook,25,11,0.001
5,cocaine,16,11,0.001
6,high,19,13,0.001
3,road,2,13,0.001
2,sacred,0,13,0.001
2,dealing,0,13,0.001
2,nitrous,0,13,0.001
2,drogas,0,13,0.001
2,dosing,0,13,0.001
2,peyote,0,13,0.001
2,rape,0,13,0.001
2,reflections,0,13,0.001
2,mexico,0,13,0.001
2,trips,0,13,0.001
2,cubensis,0,13,0.001
2,aprendiendo,0,13,0.001
2,alchemy,0,13,0.001
2,ages,0,13,0.001
3,magic,2,13,0.001
2,25i,0,13,0.001
2,twice,0,13,0.001
2,las,0,13,0.001
3,medical,1,15,0.001
3,successfully,1,15,0.001
4,spirit,2,19,0.0001
6,history,10,19,0.0001
3,ls,0,20,0.0001
3,nbome,0,20,0.0001
3,child,0,20,0.0001
3,hallucinogens,0,20,0.0001
6,test,8,21,0.0001
6,social,8,21,0.0001
4,abuse,1,21,0.0001
6,pass,8,21,0.0001
8,mdma,18,22,0.0001
4,molecule,0,26,0.0001
5,guidebook,1,28,0.0001
6,psychedelic,3,28,0.0001
7,weed,6,29,0.0001
8,dmt,6,34,0.0001
6,dreams,0,40,0.0001
6,acid,0,40,0.0001
12,lsd,16,43,0.0001
11,cannabis,10,45,0.0001
9,psilocybin,3,46,0.0001
15,marijuana,23,50,0.0001
10,mushrooms,4,50,0.0001
23,drug,14,105,0.0001
29,straight,3,173,0.0001
29,facts,1,184,0.0001
60,drugs,23,304,0.0001
