freq,word,exfreq,LL,sig
10,tutorial,78,7,0.01
2,english,2,7,0.01
7,need,44,7,0.01
2,signing,2,7,0.01
2,pls,2,7,0.01
3,noobs,7,7,0.01
2,plain,2,7,0.01
2,osx,2,7,0.01
2,messaging,1,8,0.01
3,hidden,5,8,0.01
2,importing,1,8,0.01
2,guy,1,8,0.01
12,tails,94,8,0.01
3,problems,5,8,0.01
2,encrypting,1,8,0.01
4,newbie,12,8,0.01
2,word,1,8,0.01
4,nsa,10,9,0.01
6,email,24,9,0.01
10,my,67,9,0.01
10,using,67,9,0.01
5,mac,17,9,0.01
8,no,39,10,0.01
4,tool,7,11,0.001
3,error,2,12,0.001
3,pm,2,12,0.001
2,newbs,0,12,0.001
2,decrypting,0,12,0.001
3,practice,2,12,0.001
5,here,11,12,0.001
2,gnupg,0,12,0.001
2,versions,0,12,0.001
9,linux,40,13,0.001
5,volume,9,13,0.001
5,test,9,13,0.001
7,problem,21,14,0.001
12,use,57,16,0.0001
3,autopgp,0,18,0.0001
3,decrypt,0,18,0.0001
3,crypt,0,18,0.0001
3,better,0,18,0.0001
5,message,4,19,0.0001
4,veracrypt,0,25,0.0001
5,passphrase,0,31,0.0001
5,gpg4win,0,31,0.0001
6,encrypted,1,32,0.0001
10,public,11,34,0.0001
20,help,76,34,0.0001
6,gpg4usb,0,37,0.0001
7,encrypt,0,44,0.0001
11,keys,3,54,0.0001
12,truecrypt,0,75,0.0001
18,encryption,3,96,0.0001
20,gpg,0,125,0.0001
26,key,4,140,0.0001
150,pgp,0,942,0.0001
