freq,word,exfreq,LL,sig
2, 'how',598.0,0.03266249958917189,Not significant
3, '...',948.0,0.1037043060628442,Not significant
2, 'for',272.0,0.7086876952158097,Not significant
4, 'the',545.0,1.4103046291566637,Not significant
7, 'to',1064.0,1.7762477278006585,Not significant
3, 'of',291.0,2.1964314967590766,Not significant
1, 'collection',35.0,2.2836296727990524,Not significant
1, 'books',18.0,3.458676415913499,Not significant
2, 'complete',75.0,4.332868249450755,0.05
5, 'guide',419.0,4.61595653791031,0.05
2, 'new',38.0,6.7218650472714865,0.01
2, 'secrets',36.0,6.917352831826998,0.01
2, 'making',31.0,7.460405436012088,0.01
2, 'any',26.0,8.102425634554683,0.01
1, 'electromagnetic',0.0,11.157751825078261,0.001
1, 'locks',0.0,11.157751825078261,0.001
1, 'defeating',0.0,11.157751825078261,0.001
1, 'door',0.0,11.157751825078261,0.001
4, 'video',61.0,15.03927149913783,0.001
2, 'pick',1.0,18.50398655788198,0.0001
2, 'millennium',0.0,22.315503650156522,0.0001
3, 'police',0.0,33.47325547523478,0.0001
3, 'picks',0.0,33.47325547523478,0.0001
4, 'lockpicking',0.0,44.631007300313044,0.0001
4, 'improvised',0.0,44.631007300313044,0.0001
6, 'picking',1.0,61.212450411926184,0.0001
14, 'lock',0.0,156.20852555109565,0.0001
