freq,word,exfreq,LL,sig
3, 'of',291.0,5.314142076799297e-05,Not significant
1, 'free',91.0,0.004484994314943397,Not significant
6, 'the',543.0,0.031383854000209044,Not significant
2, 'with',144.0,0.1637735492001875,Not significant
1, 'hack',59.0,0.21156673516872904,Not significant
1, 'best',50.0,0.35574074841266967,Not significant
4, 'for',270.0,0.4725044682987498,Not significant
6, 'guide',418.0,0.5979104390598144,Not significant
2, 'hacking',104.0,0.6378244243863807,Not significant
1, 'pick-a-book',37.0,0.6854839169392561,Not significant
1, 'big',36.0,0.7191177672540914,Not significant
1, 'mobile',34.0,0.7909775309564422,Not significant
1, 'pick-10-book',33.0,0.8293827578199693,Not significant
1, 'mastering',14.0,2.1163896297737708,Not significant
2, 'edition',55.0,2.151498664298369,Not significant
1, 'malware',13.0,2.2389417120003645,Not significant
3, 'list',104.0,2.298942235285887,Not significant
1, 'through',12.0,2.372513161754522,Not significant
15, '...',936.0,2.548134457619277,Not significant
1, 'internet',9.0,2.8604970338579685,Not significant
1, 'tools',9.0,2.8604970338579685,Not significant
1, 'into',8.0,3.062751990127178,Not significant
1, 'data',7.0,3.292980348813585,Not significant
1, 'open',6.0,3.5592476864936673,Not significant
1, 'hackers',6.0,3.5592476864936673,Not significant
1, 'source',4.0,4.255998334379155,0.05
1, 'fbi',4.0,4.255998334379155,0.05
1, 'phone',4.0,4.255998334379155,0.05
1, 'processing',4.0,4.255998334379155,0.05
2, 'android',25.0,4.608489709486172,0.05
2, 'system',25.0,4.608489709486172,0.05
1, 'field',2.0,5.400083987221799,0.05
1, 'pick-5-book',2.0,5.400083987221799,0.05
2, 'practical',18.0,5.720994067715937,0.05
1, 'practitioner',1.0,6.426153488365714,0.05
1, 'nsa',1.0,6.426153488365714,0.05
3, 'pro',37.0,6.979980307478957,0.01
8, 'and',238.0,7.73688820921209,0.01
2, 'analysis',7.0,8.964906770099107,0.01
1, 'electronic',0.0,9.178315424220315,0.01
1, 'cyb',0.0,9.178315424220315,0.01
1, 'clo',0.0,9.178315424220315,0.01
1, 'bonu',0.0,9.178315424220315,0.01
1, 'x-ways',0.0,9.178315424220315,0.01
1, 'workbench',0.0,9.178315424220315,0.01
1, 'evidence',0.0,9.178315424220315,0.01
1, 'trial',0.0,9.178315424220315,0.01
1, 'investigati',0.0,9.178315424220315,0.01
1, 'tracking',0.0,9.178315424220315,0.01
1, 'investigation',0.0,9.178315424220315,0.01
1, 'investigations',0.0,9.178315424220315,0.01
1, 'incident',0.0,9.178315424220315,0.01
1, 'implementing',0.0,9.178315424220315,0.01
1, 'operating',0.0,9.178315424220315,0.01
1, 'triage',0.0,9.178315424220315,0.01
1, 'practic',0.0,9.178315424220315,0.01
1, 'preserving',0.0,9.178315424220315,0.01
1, 'hadoop',0.0,9.178315424220315,0.01
1, 'readiness',0.0,9.178315424220315,0.01
1, 'threatscape',0.0,9.178315424220315,0.01
1, 'shell',0.0,9.178315424220315,0.01
1, 'registry',0.0,9.178315424220315,0.01
1, 'scriptin',0.0,9.178315424220315,0.01
1, 'response',0.0,9.178315424220315,0.01
1, 'procedures',0.0,9.178315424220315,0.01
2, 'linux',6.0,9.481829252850776,0.01
3, 'learning',17.0,10.97383812896937,0.001
3, 'python',17.0,10.97383812896937,0.001
3, 'cookbook',15.0,11.621144549251675,0.001
3, 'ios',9.0,14.222743879276166,0.001
3, 'network',8.0,14.807402961064266,0.001
1, 'to',1070.0,15.083214713021356,0.001
3, 'windows',7.0,15.46064773625934,0.0001
3, 'basics',7.0,15.46064773625934,0.0001
4, 'expert',14.0,17.929813540198214,0.0001
3, 'infosec',2.0,20.845683175338742,0.0001
3, 'toolkit',2.0,20.845683175338742,0.0001
4, 'tool',7.0,22.435650175746883,0.0001
3, 'primer',1.0,23.056691902095658,0.0001
5, 'computer',11.0,26.241507785570718,0.0001
3, 'exploits',0.0,27.534946272660946,0.0001
4, 'forensic',2.0,29.11594525011387,0.0001
4, 'cia/nsa/fbi',0.0,36.71326169688126,0.0001
4, 'ief',0.0,36.71326169688126,0.0001
4, 'magnetic',0.0,36.71326169688126,0.0001
12, 'digital',27.0,62.54645028407701,0.0001
37, 'forensics',1.0,330.36947487900414,0.0001
